,z1_TRAF_COMP,z2_TRAF_DENS,z3_RISK_INDEX,z4_DELAY,EffScores
127,0.049849694374968334,0.5248415864663396,0.020773549313917172,0.44362347572631144,0.430298855028592
128,0.12738725444722365,0.16912565615471797,0.2988425666869785,0.6748569987043903,0.05661422426721052
129,0.06007375229661893,0.9664420545419091,0.7364960198062163,0.36775086865631146,0.1803588063571412
130,0.019096806377207343,0.24525290090262486,0.20259902817674524,0.9142291388217473,0.8246195085634724
131,0.8456034133496054,0.20405448981590135,0.2084167750804583,0.4566573082957055,0.18987059032291098
132,0.49458056065359646,0.9317773046385501,0.29521933539178113,0.9419212301045768,0.6736748523010702
133,0.46162256069061836,0.5849156545003873,0.08648356498491305,0.2931064485179786,0.44694470647779827
134,0.48976514339827293,0.8552599554443869,0.5068874900933384,0.5092484788483566,0.41503944469488785
135,0.9384707624193322,0.05791100257007975,0.5361858250816002,0.5357668103226136,0.8540286442315403
136,0.21073253310851903,0.6080517122888679,0.9754325179553847,0.0056618763506876,0.26878420941758185
137,0.444029579310787,0.05792258239440218,0.7093451017890968,0.011955001004045673,0.8666045118201432
138,0.3492644420838651,0.18044847119165297,0.05425112633959717,0.8312043526007972,0.18313016496300327
139,0.1782332611217312,0.6632089975253774,0.46723140167220756,0.4702530211688959,0.25575953353230463
140,0.4372318311744552,0.32107769941530784,0.7762439850376608,0.18437851081543655,0.3606377056241796
141,0.7057982572763238,0.3491374631938786,0.3305131679829293,0.5627807791355048,0.708265015693146
142,0.9702392345935602,0.3170104298680222,0.9580239432149763,0.1285711071793474,0.17595760836768592
143,0.6717020222563639,0.7991861353022105,0.26801058431506,0.5193795246284078,0.7991101363063815
144,0.7420036150297156,0.23608323641004736,0.9529701493821507,0.841137532151568,0.8672210849716592
145,0.6907591279236892,0.6516816853694347,0.37223147137512447,0.45135346877714466,0.7607797094721287
146,0.7769019904103632,0.22463378189279892,0.36761520209652365,0.5304373124454315,0.749845644101032
147,0.8855136292104187,0.1908925340426345,0.22006859342051688,0.928986510511851,0.2714033433190346
148,0.7151127082348032,0.16863941404515703,0.5569515845181441,0.6594003770465234,0.3309940062112372
149,0.20541242227196366,0.08012506617424586,0.5231859548412634,0.6917070992215724,0.7513687873414416
150,0.029639120993405266,0.14921377501548738,0.3966601499220932,0.8736956008048606,0.356378743667052
151,0.8003483334909253,0.6408970171095156,0.7670682733537811,0.7732595498149847,0.5654770060952178
152,0.6466833525187017,0.341633831906087,0.303359633434938,0.9117715301852602,0.19410216033279337
153,0.7363265354392987,0.1908637497528538,0.8016343760459176,0.8841825554819793,0.4648185170703888
154,0.05725792662273099,0.5525326243543469,0.9996025015405197,0.40621548063141655,0.658519417244372
155,0.1669160237528623,0.03771662713489243,0.7438157722507719,0.7938846729911312,0.06934057610761546
156,0.8670059981187491,0.09159298776883229,0.06453060173375624,0.42176283213671717,0.13147442222741657
157,0.4066630903697407,0.8372861335724443,0.7036031574381488,0.8118637315001703,0.7762262556929967
158,0.6116177802060062,0.23507324541150798,0.5712759195087094,0.1931407065235078,0.32071327768494085
159,0.46653455218781337,0.16375883263224666,0.656222354721431,0.4602572227381154,0.6762210684810869
160,0.8219066663809699,0.8206424417183832,0.4591701353645137,0.17447410944408637,0.9680413796443026
161,0.6837652940041844,0.9019252182374624,0.04533340979350842,0.7060277870574795,0.7740017761845694
162,0.29471432077782944,0.49631706353113636,0.9739515883033931,0.052465715637279975,0.15956221479415522
163,0.7179143168939546,0.41479327471619964,0.6684448200451948,0.4686497453818289,0.409422562505524
164,0.6835790698910175,0.5605753596996096,0.07969792638273776,0.19899374611486687,0.761133308645517
165,0.5259359519494794,0.21169284578757774,0.40918521825456977,0.3430371489953481,0.3652580365241205
166,0.28235485563775575,0.7148024292935802,0.5656377686104508,0.4832422104620524,0.8101764960887629
167,0.19559220458714766,0.04326472271095605,0.7116892748868219,0.5950006541955151,0.19142151781888717
168,0.6987040233615568,0.32692562873884135,0.6887343717480562,0.7503243553108618,0.4326517539303356
169,0.021776967226857624,0.0032279372199358614,0.23346834331493294,0.8412777433608573,0.9933969911206612
170,0.11098755253151904,0.006958973134271074,0.4717333092592042,0.3746013947586255,0.13260142614522563
171,0.6714486186726437,0.31229067098471275,0.45086669640948784,0.6728267425159886,0.449655392216865
172,0.9398170149911308,0.42575587473896626,0.4586450204442317,0.8715001179220799,0.2407228281787407
173,0.18055469535091173,0.2239877178818217,0.952515614862511,0.0013887698439940532,0.7472134020745448
174,0.9082607153603899,0.522650664403219,0.1914246016954786,0.6773724086456614,0.6102966852062046
175,0.8496825192710524,0.8625626569370789,0.01123367010847176,0.6928560608483527,0.8771827097463265
176,0.6788822341600332,0.6791533178850935,0.3601454567432645,0.5176664299375786,0.6101171160392848
177,0.37565269809457147,0.004149538485723081,0.8006292823475918,0.6685044218377822,0.05713366161322375
178,0.3550182521247158,0.4389418679993563,0.5923227642979647,0.2811416251350538,0.5730355378339977
179,0.35203805527070076,0.10222439722368126,0.7445179198671897,0.9908950855742914,0.5185661392127975
180,0.8540838568061149,0.6650881577254226,0.7984551058010768,0.6974337885330321,0.6344554869416967
181,0.25589722708268314,0.6250876197107191,0.4352624895689574,0.9528637373429378,0.4779548063778156
182,0.9865268142737342,0.6421061198011546,0.4042296021472912,0.2795333957540723,0.38571030203706536
183,0.7617013598465986,0.14542371664063813,0.6373154412869876,0.11661552508723694,0.31807220036246175
184,0.6170185803164953,0.32510373853806496,0.08185598349245837,0.869498245000896,0.11406945908829691
185,0.4561514642795623,0.09309557063217633,0.6792057702252515,0.921784015284258,0.3203094788198473
186,0.6638925319373715,0.35929426797076036,0.581956106061232,0.23916090054750805,0.006771119293151107
187,0.3418003364337262,0.4116339144997938,0.5370439642821675,0.7115698739539758,0.30195480087349813
188,0.3793826370401221,0.5289335755867023,0.4202421171072933,0.5440974743013353,0.08363817701036513
189,0.10695840945760093,0.4543464682711421,0.8213189911432215,0.4281661204699271,0.19251099385835557
190,0.31166352386911844,0.13939572288888624,0.06235902413295691,0.039365948008448615,0.7018907976146275
191,0.11853583438003423,0.9760179035799437,0.3257521699681356,0.5525453674384846,0.3112783749931103
192,0.09772343135954376,0.27623798870943594,0.6381582766355894,0.3594484869503103,0.21508539467310972
193,0.7176092406171173,0.004785004402020676,0.7603235408923854,0.072089623336693,0.6276214657280459
194,0.9427155424439261,0.875309592661964,0.5842492003610973,0.011057777471407015,0.6275697696296342
195,0.7668664069866795,0.9011773066890779,0.9707947344037202,0.029093018388920977,0.35796876443689485
196,0.35070971531445805,0.9040450937995654,0.8482329776837649,0.742234086524527,0.0004997308752997531
197,0.9542963563660714,0.6449807773095232,0.5609731080472579,0.5524514356858159,0.6573074075838977
198,0.3892072899959049,0.8788800142647629,0.9478102063080334,0.6499392350298342,0.5268147133037325
199,0.15054115199658114,0.013016010951573342,0.1702836561817419,0.7921383896680287,0.9965439106674583
